country_name,vaccine_name,avg_coverage,total_cases
United Arab Emirates,"Inactivated polio-containing vaccine, 1st dose",98.4955172413793,1175196.0
Albania,"Hib, 3rd dose",98.48119047619048,16658233.0
"occupied Palestinian territory, including east Jerusalem","DTP-containing vaccine, 1st dose",98.47967741935483,584090.0
Dominica,"DTP-containing vaccine, 1st dose",98.47408602150537,48020.0
Kuwait,"Tetanus-containing vaccine, 4th dose (1st booster)",98.46857142857142,118312.0
Nicaragua,"Diphtheria-containing vaccine, 4th dose (1st booster)",98.46499999999999,310500.0
Nicaragua,"Pertussis-containing vaccine, 4th dose (1st booster)",98.46499999999999,310500.0
Nicaragua,"Tetanus-containing vaccine, 4th dose (1st booster)",98.46499999999999,310500.0
Iran (Islamic Republic of),"Diphtheria-containing vaccine, 4th dose (1st booster)",98.43583333333332,6105300.0
Iran (Islamic Republic of),"Pertussis-containing vaccine, 4th dose (1st booster)",98.43583333333332,6105300.0
Iran (Islamic Republic of),"Tetanus-containing vaccine, 4th dose (1st booster)",98.43583333333332,6105300.0
Cyprus,"Fractional inactivated polio-containing vaccine, 1st dose",98.43,8928.0
Cyprus,"HepB, birth dose total (including those given within and after 24 hours of birth)",98.43,11904.0
French Polynesia,"HepB, birth dose (given within 24 hours of birth)",98.42727272727272,269780.0
"China, Hong Kong SAR",BCG (Baccille Calmette Guérin) vaccine,98.416,1428850.0
New Caledonia,"Pneumococcal conjugate vaccine, 1st dose",98.39999999999999,110902.0
Portugal,"Pneumococcal conjugate vaccine, 2nd dose",98.39999999999999,941280.0
Rwanda,"Pneumococcal conjugate vaccine, 1st dose",98.39920000000001,15468480.0
Palau,"DTP-containing vaccine, 1st dose",98.39825,8170.0
Maldives,"Vitamin A, 1st dose",98.38346153846153,1469888.0
Luxembourg,"DTP-containing vaccine, 1st dose",98.38333333333334,123816.0
Sweden,"DTP-containing vaccine, 3rd dose",98.36,23879175.0
Finland,"DTP-containing vaccine, 1st dose",98.35573770491803,3403092.0
Andorra,"DTP-containing vaccine, 1st dose",98.34482758620689,24309.0
Tokelau,"Fractional inactivated polio-containing vaccine, 1st dose",98.33333333333333,876.0
Tokelau,"Fractional inactivated polio-containing vaccine, 2nd dose",98.33333333333333,876.0
Tokelau,"Tetanus-containing vaccine, 4th dose (1st booster)",98.33333333333333,876.0
Azerbaijan,"HepB, birth dose total (including those given within and after 24 hours of birth)",98.333,1361056.0
Mozambique,"Rotavirus, 1st dose",98.3276923076923,11237056.0
"occupied Palestinian territory, including east Jerusalem","Pneumococcal conjugate vaccine, 2nd dose",98.3275,125804.0
Norway,"DTP-containing vaccine, 1st dose",98.32285714285715,11182735.0
Saint Kitts and Nevis,"HepB, 3rd dose",98.32052631578946,133272.0
Tonga,"Measles-containing vaccine, 2nd dose",98.3175,540516.0
Kuwait,"Pneumococcal conjugate vaccine, 1st dose",98.31500000000001,354936.0
Tajikistan,Yellow fever vaccine,98.3,4488420.0
Turkmenistan,"DTP-containing vaccine, 1st dose",98.297375,1776800.0
Andorra,"Pneumococcal conjugate vaccine, 1st dose",98.29499999999999,10656.0
France,"DTP-containing vaccine, 1st dose",98.29090909090908,63036831.0
Chile,"HepB, birth dose total (including those given within and after 24 hours of birth)",98.29,4019824.0
Japan,"DTP-containing vaccine, 1st dose",98.28188235294118,208715708.0
Aruba,"DTP-containing vaccine, 1st dose",98.28,192.0
Aruba,"Inactivated polio-containing vaccine, 1st dose",98.28,192.0
New Caledonia,"HepB, birth dose (given within 24 hours of birth)",98.27692307692308,171394.0
Albania,"DTP-containing vaccine, 1st dose",98.27655555555556,15173836.0
Belarus,"Rubella-containing vaccine, 1st dose",98.27626865671643,12585960.0
Netherlands (Kingdom of the),"DTP-containing vaccine, 1st dose",98.27272727272727,14129550.0
Albania,"Rotavirus, 1st dose",98.26857142857142,4453191.0
Tokelau,"Pertussis-containing vaccine, 4th dose (1st booster)",98.25,876.0
Singapore,"Inactivated polio-containing vaccine, 2nd dose",98.24000000000001,151836.0
Cuba,"HepB, 3rd dose",98.22592592592592,7063210.0
Maldives,"HepB, birth dose (given within 24 hours of birth)",98.21843137254902,1556352.0
Democratic People's Republic of Korea,"Vitamin A, 1st dose",98.21795454545455,2395912.0
American Samoa,"DTP-containing vaccine, 1st dose",98.21428571428571,11872.0
Slovakia,"DTP-containing vaccine, 3rd dose",98.21247311827958,1654235.0
Benin,"Pneumococcal conjugate vaccine, 2nd dose",98.21,5005584.0
Mongolia,"Pneumococcal conjugate vaccine, 1st dose",98.209375,5045600.0
Kazakhstan,"Measles-containing vaccine, 2nd dose",98.20214285714286,21625290.0
Bahrain,"DTP-containing vaccine, 1st dose",98.20142857142858,868476.0
Sweden,"Polio, 3rd dose",98.19622641509434,24631275.0
Israel,"Pneumococcal conjugate vaccine, 1st dose",98.18833333333333,1951200.0
Maldives,"Inactivated polio-containing vaccine, 1st dose",98.1825925925926,626864.0
Malta,Meningococcal B vaccine,98.17500000000001,13028.0
Tokelau,"Hib, 3rd dose",98.16666666666667,4234.0
Republic of Korea,"HepB, birth dose total (including those given within and after 24 hours of birth)",98.16266666666667,3858368.0
Democratic People's Republic of Korea,"HepB, birth dose total (including those given within and after 24 hours of birth)",98.15,563744.0
Belarus,"HepB, birth dose (given within 24 hours of birth)",98.14350877192982,12585960.0
Cook Islands,"HepB, birth dose (given within 24 hours of birth)",98.13096774193548,135388.0
Republic of Korea,"Pneumococcal conjugate vaccine, 1st dose",98.12466666666667,7716736.0
Slovakia,"Measles-containing vaccine, 2nd dose",98.1208695652174,1619409.0
Uzbekistan,"HepB, birth dose total (including those given within and after 24 hours of birth)",98.12,1568112.0
Netherlands (Kingdom of the),"HepB, birth dose (given within 24 hours of birth)",98.11566666666667,10989650.0
Belgium,"DTP-containing vaccine, 1st dose",98.11246376811593,19723161.0
Singapore,"Inactivated polio-containing vaccine, 1st dose",98.10529411764706,797139.0
Tajikistan,"HepB, birth dose total (including those given within and after 24 hours of birth)",98.09214285714286,1196912.0
Cayman Islands,"Inactivated polio-containing vaccine, 2nd dose",98.07857142857144,420.0
Guyana,"Inactivated polio-containing vaccine, 2nd dose",98.077,91280.0
Republic of Korea,"Inactivated polio-containing vaccine, 1st dose",98.07230769230769,6510996.0
Uruguay,"Inactivated polio-containing vaccine, 1st dose",98.07222222222224,1257440.0
French Polynesia,"Rubella-containing vaccine, 1st dose",98.06923076923077,200408.0
Uzbekistan,"Diphtheria-containing vaccine, 4th dose (1st booster)",98.05416666666667,1176084.0
New Caledonia,"HepB, birth dose total (including those given within and after 24 hours of birth)",98.05,40328.0
Qatar,"Inactivated polio-containing vaccine, 2nd dose",98.04222222222222,163341.0
Finland,"Inactivated polio-containing vaccine, 1st dose",98.04117647058824,1056132.0
Malaysia,BCG (Baccille Calmette Guérin) vaccine,98.02992063492063,15334044.0
Seychelles,"HepB, 3rd dose",98.02839506172839,150885.0
Saint Vincent and the Grenadines,"Measles-containing vaccine, 2nd dose",98.01746031746032,104972.0
Croatia,"Inactivated polio-containing vaccine, 1st dose",98.0,462463.0
French Polynesia,"Diphtheria-containing vaccine, 6th dose (3rd booster)",98.0,92496.0
French Polynesia,"Pertussis-containing vaccine, 4th dose (1st booster)",98.0,92496.0
French Polynesia,"Tetanus-containing vaccine, 4th dose (1st booster)",98.0,92496.0
French Polynesia,"Tetanus-containing vaccine, 6th dose (3rd booster)",98.0,92496.0
Luxembourg,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",98.0,85827.0
Turkmenistan,"HPV Vaccination program coverage, first dose, females",98.0,310940.0
Turkmenistan,"HPV Vaccination program coverage, first dose, males",98.0,310940.0
Sri Lanka,"Hib, 3rd dose",97.99428571428572,13810755.0
Montserrat,"Tetanus-containing vaccine, 5th dose (2nd booster)",97.99000000000001,100.0
Portugal,"HepB, birth dose total (including those given within and after 24 hours of birth)",97.9875,627520.0
Aruba,"Pneumococcal conjugate vaccine, 1st dose",97.98666666666666,192.0
Belarus,"Tetanus-containing vaccine, 6th dose (3rd booster)",97.97,2097660.0
Palau,"HepB, birth dose (given within 24 hours of birth)",97.96846153846154,6840.0
Cuba,"DTP-containing vaccine, 1st dose",97.96666666666667,6998999.0
Kuwait,"Hib, 3rd dose",97.94928571428571,1390166.0
Turkmenistan,"Inactivated polio-containing vaccine, 1st dose",97.94444444444444,644090.0
Kuwait,"HepB, birth dose total (including those given within and after 24 hours of birth)",97.94000000000001,177468.0
Egypt,"Diphtheria-containing vaccine, 6th dose (3rd booster)",97.94,4312860.0
Egypt,"Tetanus-containing vaccine, 6th dose (3rd booster)",97.94,4312860.0
Slovakia,"Polio, 3rd dose",97.93290322580646,1654235.0
Slovakia,"HepB, 3rd dose",97.92901408450705,1567170.0
Türkiye,"Diphtheria-containing vaccine, 4th dose (1st booster)",97.926,7044948.0
Türkiye,"Pertussis-containing vaccine, 4th dose (1st booster)",97.926,7044948.0
Türkiye,"Tetanus-containing vaccine, 4th dose (1st booster)",97.926,7044948.0
Germany,"Inactivated polio-containing vaccine, 1st dose",97.92068965517241,5124503.0
Panama,BCG (Baccille Calmette Guérin) vaccine,97.9189393939394,5367516.0
Sri Lanka,"Diphtheria-containing vaccine, 4th dose (1st booster)",97.91833333333334,1609020.0
Sri Lanka,"Pertussis-containing vaccine, 4th dose (1st booster)",97.91833333333334,1609020.0
Sri Lanka,"Tetanus-containing vaccine, 4th dose (1st booster)",97.91833333333334,1609020.0
Croatia,BCG (Baccille Calmette Guérin) vaccine,97.9170707070707,1626594.0
Kuwait,"DTP-containing vaccine, 1st dose",97.91351351351352,1242276.0
Seychelles,"Measles-containing vaccine, 2nd dose",97.90805970149255,133641.0
Republic of Korea,"Pneumococcal conjugate vaccine, 2nd dose",97.90066666666667,5787552.0
Turkmenistan,BCG (Baccille Calmette Guérin) vaccine,97.8919387755102,2176580.0
Panama,"Rotavirus, 1st dose",97.8915625,1301216.0
Australia,"Inactivated polio-containing vaccine, 1st dose",97.88888888888889,10115901.0
Seychelles,"DTP-containing vaccine, 1st dose",97.88269662921348,132204.0
Belarus,"Diphtheria-containing vaccine, 6th dose (3rd booster)",97.88,2097660.0
Central African Republic,"HepB, birth dose (given within 24 hours of birth)",97.88,10583280.0
Central African Republic,"HepB, birth dose total (including those given within and after 24 hours of birth)",97.88,2351840.0
Malta,Meningococcal ACYW conjugate vaccine,97.86500000000001,13028.0
Uzbekistan,"Tetanus-containing vaccine, 4th dose (1st booster)",97.8625,1176084.0
Turkmenistan,"HPV Vaccination program coverage, last dose, females",97.85714285714286,310940.0
Turkmenistan,"HPV Vaccination program coverage, last dose, males",97.85714285714286,310940.0
Norway,"Pneumococcal conjugate vaccine, 2nd dose",97.8525,2825112.0
Uzbekistan,BCG (Baccille Calmette Guérin) vaccine,97.84392156862745,10094721.0
Turkmenistan,"HepB, birth dose (given within 24 hours of birth)",97.84075757575758,1599120.0
Czechia,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",97.83333333333333,3620988.0
French Polynesia,"HepB, birth dose total (including those given within and after 24 hours of birth)",97.83333333333333,161868.0
Bulgaria,BCG (Baccille Calmette Guérin) vaccine,97.83048,19760607.0
Malta,"Meningococcal B vaccine, last dose",97.83,13028.0
Uzbekistan,"Pertussis-containing vaccine, 4th dose (1st booster)",97.82916666666667,1176084.0
French Polynesia,"Hib, 3rd dose",97.82000000000001,408524.0
Montserrat,"DTP-containing vaccine, 1st dose",97.82000000000001,180.0
Belarus,"Inactivated polio-containing vaccine, 1st dose",97.81793103448275,5069345.0
Belarus,"DTP-containing vaccine, 1st dose",97.8137142857143,13984400.0
United States of America,"DTP-containing vaccine, 1st dose",97.80136363636363,52629764.0
Denmark,"Tetanus toxoid-containing vaccine, 2nd and subsequent doses",97.8,16366824.0
Turkmenistan,"Diphtheria-containing vaccine, 4th dose (1st booster)",97.8,266520.0
Belarus,"Measles-containing vaccine, 2nd dose",97.76295774647888,16256865.0
Latvia,"HepB, birth dose (given within 24 hours of birth)",97.74933333333334,1386216.0
Turkmenistan,"Tetanus-containing vaccine, 4th dose (1st booster)",97.74545454545455,266520.0
Luxembourg,"Pneumococcal conjugate vaccine, 2nd dose",97.74285714285715,28140.0
Sweden,"Inactivated polio-containing vaccine, 1st dose",97.74000000000001,5452725.0
Kazakhstan,"Inactivated polio-containing vaccine, 1st dose",97.72,6743370.0
"China, Hong Kong SAR","HepB, birth dose (given within 24 hours of birth)",97.71735294117647,714425.0
Bulgaria,"HepB, birth dose (given within 24 hours of birth)",97.70101449275361,11029176.0
Uzbekistan,"DTP-containing vaccine, 1st dose",97.69050632911392,7742553.0
Belgium,"Pneumococcal conjugate vaccine, 1st dose",97.68857142857142,6786464.0
Spain,"Pneumococcal conjugate vaccine, 1st dose",97.68,58137664.0
Bahrain,"Measles-containing vaccine, 2nd dose",97.67945945945947,824166.0
Spain,"Inactivated polio-containing vaccine, 1st dose",97.67869565217391,52687258.0
Seychelles,"Hib, 3rd dose",97.67142857142856,139389.0
Ireland,"Inactivated polio-containing vaccine, 1st dose",97.66666666666667,2433535.0
Netherlands (Kingdom of the),"Inactivated polio-containing vaccine, 1st dose",97.66666666666667,4552855.0
United Arab Emirates,"Hib, 3rd dose",97.66275362318841,3930828.0
Malta,"Pertussis-containing vaccine, 4th dose (1st booster)",97.65,78168.0
Seychelles,BCG (Baccille Calmette Guérin) vaccine,97.64068376068376,176751.0
Albania,"Rotavirus, last dose",97.63399999999999,7586918.0
Sri Lanka,"Diphtheria-containing vaccine, 5th dose (2nd booster)",97.62666666666667,1609020.0
Morocco,"HepB, birth dose total (including those given within and after 24 hours of birth)",97.625,4303056.0
Albania,"Inactivated polio-containing vaccine, 2nd dose",97.62428571428572,1484397.0
Saint Vincent and the Grenadines,"DTP-containing vaccine, 1st dose",97.61840425531915,109536.0
Luxembourg,"Hib, 3rd dose",97.6063829787234,132258.0
Sri Lanka,"Fractional inactivated polio-containing vaccine, 1st dose",97.60545454545455,1609020.0
Slovakia,"Measles-containing vaccine, 1st dose",97.59239130434783,1654235.0
Saudi Arabia,"Pneumococcal conjugate vaccine, 1st dose",97.59178571428572,11924128.0
Malta,"Diphtheria-containing vaccine, 4th dose (1st booster)",97.58333333333333,78168.0
Malta,"Tetanus-containing vaccine, 4th dose (1st booster)",97.58333333333333,78168.0
Russian Federation,"Rubella-containing vaccine, 1st dose",97.56349206349206,259951536.0
Chile,"Inactivated polio-containing vaccine, 2nd dose",97.56,1758673.0
Cayman Islands,"DTP-containing vaccine, 1st dose",97.55499999999999,900.0
Maldives,"Hib, 3rd dose",97.55363636363636,2226448.0
Iran (Islamic Republic of),"Measles-containing vaccine, 2nd dose",97.55205479452054,46807300.0
Kuwait,"Rubella-containing vaccine, 1st dose",97.53339622641509,1064808.0
Cayman Islands,"Pneumococcal conjugate vaccine, 1st dose",97.52833333333332,720.0
Kuwait,"Pneumococcal conjugate vaccine, final dose",97.52595238095239,635927.0
Saudi Arabia,Meningococcal ACYW conjugate vaccine,97.52,745258.0
Guyana,"Pneumococcal conjugate vaccine, 2nd dose",97.50791666666667,219072.0
Slovakia,"Inactivated polio-containing vaccine, 1st dose",97.50266666666668,504977.0
Saudi Arabia,"Pneumococcal conjugate vaccine, final dose",97.5,17886192.0
Spain,"Fractional inactivated polio-containing vaccine, 2nd dose",97.5,21801624.0
Tajikistan,"Vitamin A, 1st dose",97.4975,5086876.0
Kazakhstan,"DTP-containing vaccine, 1st dose",97.49743589743589,18602400.0
Saudi Arabia,"Pneumococcal conjugate vaccine, 2nd dose",97.48083333333332,8943096.0
Egypt,"Diphtheria-containing vaccine, 5th dose (2nd booster)",97.48,4312860.0
Egypt,"Tetanus-containing vaccine, 5th dose (2nd booster)",97.48,4312860.0
Albania,"HepB, 3rd dose",97.47738636363637,18307563.0
Libya,"Rotavirus, 1st dose",97.4642105263158,1085188.0
Libya,"Pneumococcal conjugate vaccine, 1st dose",97.45473684210526,1085188.0
Brunei Darussalam,"Rubella-containing vaccine, 1st dose",97.45469696969697,346476.0
Türkiye,"Inactivated polio-containing vaccine, 2nd dose",97.45111111111112,5283711.0
Serbia,"Inactivated polio-containing vaccine, 1st dose",97.44444444444444,8097496.0
Tokelau,"DTP-containing vaccine, 1st dose",97.44428571428573,3066.0
Tonga,"Diphtheria-containing vaccine, 6th dose (3rd booster)",97.44,69744.0
"China, Macao SAR","Inactivated polio-containing vaccine, 1st dose",97.43588235294118,57205.0
Antigua and Barbuda,"HepB, 3rd dose",97.43529411764706,385236.0
Croatia,"HepB, birth dose (given within 24 hours of birth)",97.42444444444445,1148184.0
Saudi Arabia,"Inactivated polio-containing vaccine, 2nd dose",97.42222222222222,3353661.0
Czechia,"DTP-containing vaccine, 3rd dose",97.41428571428573,5460220.0
Kuwait,"HepB, birth dose (given within 24 hours of birth)",97.39847826086957,887340.0
